canonical,aliases,meaning,partOfSpeech,domain,level,example,sourceTag,reviewStatus
goal,,goal,noun,article-modern,formal,goal asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
win,,win,noun,article-modern,formal,win asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
loss,,loss,noun,article-modern,formal,loss asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
draw,,draw,noun,article-modern,formal,draw asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
practice,,practice,noun,article-modern,formal,practice asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
referee,,referee,noun,article-modern,formal,referee asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
media,,media,noun,article-modern,formal,media asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
press,,press,noun,article-modern,formal,press asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
reporter,,reporter,noun,article-modern,formal,reporter asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
journalist,,journalist,noun,article-modern,formal,journalist asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
breaking-news,,breaking news,noun,article-modern,formal,breaking-news asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
live-update,,live update,noun,article-modern,formal,live-update asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
opinion,,opinion,noun,article-modern,formal,opinion asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
analysis,,analysis,noun,article-modern,formal,analysis asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
interview,,interview,noun,article-modern,formal,interview asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
feature,,feature,noun,article-modern,formal,feature asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
column,,column,noun,article-modern,formal,column asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
advertisement,,advertisement,noun,article-modern,formal,advertisement asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
sponsor,,sponsor,noun,article-modern,formal,sponsor asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
revenue,,revenue,noun,article-modern,formal,revenue asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
business,,business,noun,article-modern,formal,business asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
startup,,startup,noun,article-modern,formal,startup asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
brand,,brand,noun,article-modern,formal,brand asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
product,,product,noun,article-modern,formal,product asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
service,,service,noun,article-modern,formal,service asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
support,,support,noun,article-modern,formal,support asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
delivery,,delivery,noun,article-modern,formal,delivery asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
logistics,,logistics,noun,article-modern,formal,logistics asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
warehouse,,warehouse,noun,article-modern,formal,warehouse asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
finance,,finance,noun,article-modern,formal,finance asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
budget,,budget,noun,article-modern,formal,budget asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
salary,,salary,noun,article-modern,formal,salary asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
wage,,wage,noun,article-modern,formal,wage asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
expense,,expense,noun,article-modern,formal,expense asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
profit,,profit,noun,article-modern,formal,profit asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
invoice,,invoice,noun,article-modern,formal,invoice asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tax,,tax,noun,article-modern,formal,tax asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
gst,,gst,noun,article-modern,formal,gst asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
loan,,loan,noun,article-modern,formal,loan asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
insurance,,insurance,noun,article-modern,formal,insurance asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
education,,education,noun,article-modern,formal,education asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
social-welfare,,social welfare,noun,article-modern,formal,social-welfare asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
women-child,,women child,noun,article-modern,formal,women-child asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
youth-sports,,youth sports,noun,article-modern,formal,youth-sports asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
art-culture,,art culture,noun,article-modern,formal,art-culture asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
science-technology,,science technology,noun,article-modern,formal,science-technology asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
information-technology,,information technology,noun,article-modern,formal,information-technology asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
cyber-security,,cyber security,noun,article-modern,formal,cyber-security asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
data-protection,,data protection,noun,article-modern,formal,data-protection asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
privacy-policy,,privacy policy,noun,article-modern,formal,privacy-policy asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
terms-service,,terms service,noun,article-modern,formal,terms-service asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
public-notice,,public notice,noun,article-modern,formal,public-notice asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tender,,tender,noun,article-modern,formal,tender asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
contract,,contract,noun,article-modern,formal,contract asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
proposal,,proposal,noun,article-modern,formal,proposal asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
documentation,,documentation,noun,article-modern,formal,documentation asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
installation,,installation,noun,article-modern,formal,installation asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
guide,,guide,noun,article-modern,formal,guide asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
manual,,manual,noun,article-modern,formal,manual asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tutorial,,tutorial,noun,article-modern,formal,tutorial asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
help-center,,help center,noun,article-modern,formal,help-center asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
faq,,faq,noun,article-modern,formal,faq asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
contact-us,,contact us,noun,article-modern,formal,contact-us asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
forum,,forum,noun,article-modern,formal,forum asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
discussion,,discussion,noun,article-modern,formal,discussion asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
forum-post,,forum post,noun,article-modern,formal,forum-post asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
knowledge-base,,knowledge base,noun,article-modern,formal,knowledge-base asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
language-preservation,,language preservation,noun,article-modern,formal,language-preservation asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
digitisation,,digitisation,noun,article-modern,formal,digitisation asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
collection,,collection,noun,article-modern,formal,collection asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
oral-history,,oral history,noun,article-modern,formal,oral-history asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
transcript,,transcript,noun,article-modern,formal,transcript asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
recording,,recording,noun,article-modern,formal,recording asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
annotation,,annotation,noun,article-modern,formal,annotation asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
